Seed, Runtime(s), melmax
2, 24.17, 165
1, 24.12, 167
3, 24.20, 166
5, 24.28, 165
4, 24.74, 166
6, 25.70, 166
10, 23.14, 165
12, 24.07, 166
8, 24.19, 166
11, 24.22, 165
9, 25.49, 166
7, 25.64, 166
16, 22.10, 165
13, 23.64, 165
14, 23.85, 166
17, 23.97, 166
18, 24.13, 165
15, 25.08, 166
22, 22.93, 165
20, 23.58, 166
24, 24.34, 165
19, 24.47, 166
21, 24.57, 166
23, 25.83, 166
29, 23.73, 168
26, 24.25, 165
30, 24.40, 166
27, 24.78, 166
28, 24.81, 165
25, 25.42, 165
