Seed, Runtime(s), melmax
3, 50.93, 182
4, 52.20, 184
1, 52.60, 182
2, 54.51, 185
5, 55.07, 185
6, 58.93, 184
12, 53.49, 182
8, 54.24, 184
11, 55.14, 186
9, 55.12, 183
10, 56.60, 184
7, 59.95, 184
18, 49.24, 184
13, 50.77, 182
14, 52.76, 184
16, 52.82, 184
17, 53.22, 182
15, 53.56, 182
19, 52.08, 184
22, 52.52, 182
23, 53.50, 182
24, 54.58, 182
20, 56.29, 184
21, 57.93, 182
26, 51.58, 183
29, 51.93, 183
25, 52.19, 185
27, 52.47, 182
28, 53.75, 183
30, 54.78, 184
