Seed, Runtime(s), melmax
4, 136.48, 278
2, 137.12, 276
5, 138.91, 279
1, 139.44, 279
3, 140.64, 272
6, 141.24, 278
10, 140.58, 276
11, 140.77, 277
9, 141.43, 277
7, 141.70, 279
12, 141.86, 279
8, 142.55, 278
13, 130.63, 279
14, 130.75, 276
16, 137.29, 279
17, 137.85, 276
15, 138.15, 274
18, 138.67, 279
22, 136.56, 276
20, 137.69, 276
19, 141.35, 275
24, 143.78, 276
23, 145.53, 280
21, 149.68, 276
27, 133.01, 276
28, 134.27, 280
25, 136.73, 276
26, 136.93, 271
30, 136.84, 277
29, 137.09, 278
