Seed, Runtime(s), mecmin
1, 5.13, 699
2, 5.40, 699
4, 5.42, 699
3, 5.46, 696
5, 5.01, 699
6, 5.24, 699
8, 5.25, 696
7, 5.67, 699
10, 6.04, 696
9, 6.07, 696
12, 5.48, 699
11, 6.09, 696
14, 5.39, 696
13, 5.47, 699
16, 6.45, 699
15, 6.92, 696
17, 6.14, 699
18, 6.27, 699
19, 5.01, 699
20, 6.63, 699
21, 5.06, 699
22, 6.65, 699
23, 6.00, 696
24, 6.55, 696
26, 5.04, 699
25, 5.93, 699
28, 5.86, 696
27, 6.45, 696
29, 6.16, 696
30, 7.11, 696
