Seed, Runtime(s), mecmin
1, 19.87, 1326
2, 20.25, 1338
4, 19.02, 1332
3, 19.64, 1326
5, 19.86, 1329
6, 20.01, 1338
7, 18.25, 1344
8, 19.10, 1341
9, 17.05, 1338
10, 19.53, 1329
11, 17.86, 1329
12, 19.68, 1335
13, 18.19, 1338
14, 18.90, 1332
16, 17.12, 1329
15, 18.92, 1335
17, 17.49, 1335
18, 17.67, 1335
20, 15.72, 1344
19, 17.27, 1344
22, 16.79, 1341
21, 20.15, 1326
24, 17.39, 1332
23, 17.50, 1338
25, 16.67, 1338
26, 17.12, 1329
27, 16.81, 1341
28, 19.44, 1335
30, 18.39, 1329
29, 18.80, 1326
