Seed, Runtime(s), mecmin
1, 64.65, 2862
2, 66.62, 2868
3, 69.63, 2856
4, 70.75, 2871
6, 66.65, 2865
5, 68.30, 2856
8, 68.12, 2859
7, 68.19, 2862
10, 63.53, 2862
9, 66.47, 2868
11, 68.02, 2868
12, 68.67, 2862
14, 62.63, 2865
13, 67.56, 2865
16, 67.75, 2865
15, 69.65, 2868
17, 68.58, 2865
18, 70.03, 2853
20, 65.29, 2868
19, 69.33, 2862
21, 67.54, 2865
22, 68.41, 2853
24, 66.95, 2865
23, 67.83, 2865
26, 69.85, 2862
25, 71.57, 2859
28, 70.56, 2859
27, 70.65, 2865
30, 70.35, 2865
29, 71.45, 2859
