Seed, Runtime(s), mecmin
3, 6.60, 22
5, 7.60, 24
2, 7.71, 23
4, 7.85, 23
1, 7.97, 20
6, 6.79, 26
7, 7.12, 20
9, 7.81, 23
10, 7.88, 23
8, 8.18, 23
15, 7.75, 23
12, 7.75, 20
14, 7.78, 23
11, 8.00, 20
13, 8.06, 21
17, 8.36, 24
20, 8.53, 23
19, 8.64, 23
16, 8.76, 24
18, 8.77, 23
24, 7.13, 20
25, 7.47, 24
22, 7.71, 23
23, 7.74, 23
21, 8.17, 24
27, 7.79, 23
26, 7.96, 21
28, 7.97, 23
29, 8.19, 23
30, 8.28, 24
