Seed, Runtime(s), mecmin
3, 19.56, 20
5, 19.54, 20
4, 20.38, 20
2, 21.07, 20
1, 21.91, 20
6, 18.39, 20
9, 18.79, 20
8, 19.69, 20
7, 19.91, 20
10, 20.33, 20
12, 19.12, 20
13, 19.26, 20
11, 19.78, 20
15, 21.12, 20
14, 21.77, 20
18, 20.32, 20
20, 20.36, 20
17, 20.61, 20
19, 21.80, 20
16, 22.93, 20
23, 19.38, 20
24, 19.84, 20
22, 20.44, 20
21, 20.64, 20
25, 21.63, 20
28, 19.42, 20
26, 20.25, 20
27, 20.67, 20
30, 21.21, 20
29, 21.31, 20
