Seed, Runtime(s), mecmin
1, 76.35, 21
5, 80.03, 21
2, 81.60, 23
3, 85.41, 24
4, 85.77, 21
10, 73.13, 22
9, 77.14, 23
8, 79.34, 21
7, 79.73, 22
6, 80.13, 21
12, 80.42, 21
13, 81.33, 23
15, 81.30, 23
14, 83.31, 23
11, 83.34, 21
17, 75.47, 21
18, 76.67, 21
20, 78.33, 21
16, 78.73, 21
19, 80.41, 23
21, 74.27, 21
22, 75.51, 23
25, 81.11, 21
24, 81.70, 21
23, 84.97, 21
29, 72.01, 23
27, 76.47, 23
30, 77.76, 21
26, 78.71, 21
28, 79.05, 21
