Seed, Runtime(s), mecmin
4, 26.77, 24
2, 27.10, 21
1, 28.56, 21
5, 29.62, 24
3, 29.78, 21
8, 26.54, 23
6, 28.02, 24
10, 28.24, 23
7, 28.85, 24
9, 30.63, 21
14, 26.54, 22
13, 27.37, 23
12, 27.56, 24
11, 27.73, 24
15, 31.15, 24
17, 28.15, 22
16, 29.09, 24
18, 29.08, 24
20, 29.74, 24
19, 29.89, 21
24, 26.66, 24
21, 27.53, 24
23, 28.39, 22
25, 28.53, 24
22, 30.25, 21
26, 24.92, 24
28, 26.51, 21
27, 28.03, 21
30, 27.95, 22
29, 30.58, 24
