Seed, Runtime(s), melmax
2, 8.87, 76.00
1, 8.98, 76.00
6, 9.17, 74.00
4, 9.30, 74.00
3, 9.49, 73.00
5, 9.81, 73.00
8, 8.75, 74.00
7, 9.07, 73.00
10, 9.15, 73.00
11, 9.25, 76.00
9, 9.35, 76.00
12, 9.46, 76.00
15, 9.01, 74.00
13, 9.23, 76.00
18, 9.29, 76.00
16, 9.36, 74.00
17, 9.38, 74.00
14, 9.47, 73.00
21, 8.99, 76.00
24, 9.12, 74.00
23, 9.35, 76.00
22, 9.63, 73.00
19, 9.62, 74.00
20, 9.91, 76.00
27, 9.53, 74.00
26, 9.54, 76.00
25, 9.95, 73.00
30, 9.90, 73.00
28, 10.02, 76.00
29, 10.27, 76.00
