"Seed, Runtime(s), ecmin, melmax" 
1, 8.90, 1065
2, 6.86, 1068
3, 4.42, 1071
4, 6.98, 1068
5, 5.14, 1068
6, 5.81, 1059
7, 7.42, 1068
8, 7.99, 1062
9, 5.68, 1065
10, 5.28, 1062
11, 4.72, 1065
12, 5.29, 1056
13, 5.14, 1068
14, 4.38, 1065
15, 4.75, 1068
16, 7.84, 1065
17, 5.02, 1059
18, 5.34, 1059
19, 6.08, 1050
20, 13.54, 1062
21, 6.42, 1068
22, 6.38, 1065
23, 5.07, 1065
24, 5.43, 1059
25, 5.16, 1065
26, 6.10, 1062
27, 5.04, 1062
28, 12.00, 1065
29, 4.07, 1065
30, 4.54, 1065

