Seed, Runtime(s), ecmin, melmax
1, 10.55, 1335
2, 7.69, 1332
3, 8.11, 1332
4, 8.44, 1338
5, 11.72, 1332
6, 9.01, 1335
7, 7.72, 1335
8, 10.68, 1332
9, 8.27, 1329
10, 8.22, 1332
11, 14.36, 1329
12, 7.50, 1335
13, 15.21, 1326
14, 7.45, 1335
15, 7.71, 1326
16, 9.82, 1326
17, 8.82, 1326
18, 7.47, 1332
19, 8.22, 1335
20, 16.09, 1323
21, 7.99, 1332
22, 9.18, 1335
23, 11.97, 1326
24, 7.87, 1332
25, 10.41, 1332
26, 13.19, 1329
27, 7.52, 1329
28, 9.22, 1335
29, 9.06, 1326
30, 11.37, 1323
