1, 3.72, 705
2, 2.69, 708
3, 2.79, 702
4, 4.23, 702
5, 3.72, 705
6, 2.92, 705
7, 2.17, 705
8, 2.39, 702
9, 3.62, 705
10, 2.25, 708
11, 2.21, 705
12, 2.18, 705
13, 2.59, 708
14, 2.65, 705
15, 3.83, 702
16, 3.92, 708
17, 2.38, 708
18, 2.46, 702
19, 2.87, 705
20, 2.71, 705
21, 2.43, 705
22, 2.40, 708
23, 3.90, 702
24, 2.82, 705
25, 2.78, 705
26, 2.65, 705
27, 3.42, 705
28, 2.53, 708
29, 3.33, 702
30, 2.79, 702
