Seed, Runtime(s), mecmin
6, 126.93, 23
5, 130.61, 21
1, 131.41, 21
2, 132.95, 23
3, 135.02, 21
4, 136.89, 21
12, 120.27, 23
11, 121.06, 23
8, 123.70, 21
7, 124.73, 21
9, 125.38, 21
10, 126.66, 21
16, 113.37, 23
13, 113.54, 23
17, 113.96, 23
14, 115.01, 23
15, 115.17, 21
18, 116.98, 21
20, 113.50, 23
21, 113.59, 21
22, 115.66, 20
19, 118.10, 21
24, 118.69, 21
23, 123.91, 24
27, 114.42, 23
30, 115.06, 21
29, 116.49, 23
25, 117.62, 23
28, 119.07, 22
26, 119.62, 21
