Seed, Runtime(s), mecmin
3, 31.60, 20
1, 31.72, 20
6, 31.97, 20
4, 32.17, 20
2, 34.84, 20
5, 34.84, 20
10, 29.35, 20
8, 29.91, 20
9, 31.75, 20
11, 32.12, 20
12, 32.93, 20
7, 33.21, 20
13, 31.79, 20
16, 31.93, 20
17, 31.93, 20
15, 32.10, 20
18, 33.18, 20
14, 33.57, 20
23, 30.65, 20
21, 31.55, 20
22, 31.60, 20
20, 31.82, 20
24, 32.29, 20
19, 32.41, 20
27, 30.01, 20
25, 30.08, 20
30, 30.06, 20
29, 30.68, 20
28, 30.90, 20
26, 31.18, 20
