Seed, Runtime(s), mecmin
1, 152.28, 27
6, 154.37, 27
4, 156.96, 29
2, 162.98, 28
5, 163.24, 27
3, 165.66, 33
9, 150.80, 30
11, 152.18, 26
7, 154.19, 26
10, 154.35, 25
8, 154.85, 27
12, 155.61, 28
16, 150.81, 27
18, 156.82, 27
13, 159.67, 30
15, 159.90, 27
17, 162.70, 24
14, 163.24, 25
20, 149.91, 27
19, 152.51, 27
24, 154.77, 30
23, 155.01, 30
21, 160.00, 30
22, 160.83, 24
26, 164.52, 27
25, 165.55, 30
30, 168.88, 34
29, 170.81, 28
27, 171.30, 21
28, 174.45, 27
