Seed, Runtime(s), ecmin
1, 29.52, 1947
2, 30.94, 1941
3, 30.24, 1941
4, 31.03, 1941
5, 29.53, 1944
6, 30.30, 1938
7, 29.06, 1941
8, 31.00, 1944
10, 31.04, 1941
9, 31.97, 1941
12, 30.43, 1941
11, 32.25, 1941
14, 30.09, 1941
13, 31.18, 1941
15, 31.25, 1947
16, 31.94, 1944
17, 30.53, 1941
18, 30.53, 1941
20, 29.94, 1938
19, 30.24, 1932
22, 29.02, 1944
21, 29.72, 1947
24, 29.80, 1938
23, 31.74, 1941
25, 30.31, 1947
26, 30.41, 1941
28, 30.68, 1944
27, 30.79, 1944
29, 30.71, 1941
30, 31.35, 1938
