Seed, Runtime(s), ecmin
1, 78.07, 3381
2, 78.66, 3378
3, 78.17, 3384
4, 79.95, 3378
6, 81.46, 3381
5, 82.68, 3381
8, 78.07, 3384
7, 80.95, 3378
10, 74.63, 3381
9, 78.18, 3381
12, 74.72, 3381
11, 75.02, 3381
13, 74.85, 3384
14, 76.57, 3378
15, 79.98, 3378
16, 83.88, 3384
17, 78.06, 3375
18, 80.00, 3375
20, 76.61, 3384
19, 84.38, 3381
22, 76.99, 3384
21, 77.05, 3378
23, 75.15, 3381
24, 80.18, 3381
26, 73.55, 3375
25, 73.71, 3381
27, 78.13, 3378
28, 82.63, 3375
29, 74.37, 3381
30, 79.30, 3381
