Seed, Runtime(s), ecmin
2, 10.08, 894
1, 11.22, 906
3, 10.67, 897
4, 10.82, 894
6, 10.56, 906
5, 11.10, 897
7, 9.75, 897
8, 10.06, 906
10, 9.98, 894
9, 10.36, 891
11, 9.47, 894
12, 11.12, 903
13, 9.69, 891
14, 10.94, 897
15, 10.31, 900
16, 10.70, 894
18, 10.39, 897
17, 10.60, 891
19, 10.51, 891
20, 10.69, 897
21, 10.33, 906
22, 11.29, 894
24, 10.96, 903
23, 11.01, 894
26, 10.33, 897
25, 10.96, 903
28, 9.57, 894
27, 10.89, 897
30, 10.53, 900
29, 10.96, 897
