Seed, Runtime(s), ecmin
1, 37.93, 2328
2, 39.30, 2328
3, 40.13, 2331
4, 40.98, 2325
6, 40.02, 2334
5, 42.22, 2328
7, 39.63, 2322
8, 40.92, 2328
9, 40.38, 2334
10, 40.45, 2331
12, 38.54, 2331
11, 40.11, 2331
13, 38.69, 2334
14, 39.78, 2334
16, 39.36, 2328
15, 40.85, 2334
17, 38.78, 2334
18, 39.78, 2334
19, 39.77, 2328
20, 40.07, 2331
22, 40.21, 2331
21, 41.36, 2334
23, 38.05, 2334
24, 40.34, 2331
25, 39.68, 2334
26, 39.74, 2325
27, 39.07, 2334
28, 39.14, 2334
30, 40.57, 2334
29, 42.49, 2325
