Seed, Runtime(s), ecmin
1, 50.88, 2553
2, 55.37, 2544
3, 53.21, 2556
4, 54.57, 2547
5, 50.32, 2553
6, 50.54, 2556
7, 52.07, 2559
8, 59.04, 2556
10, 50.30, 2556
9, 52.13, 2556
12, 51.20, 2553
11, 58.03, 2556
13, 50.41, 2559
14, 51.60, 2550
15, 53.77, 2553
16, 54.98, 2550
17, 49.51, 2553
18, 50.76, 2556
19, 51.11, 2550
20, 55.78, 2553
22, 50.29, 2559
21, 53.08, 2550
24, 50.35, 2556
23, 52.14, 2556
26, 49.79, 2553
25, 51.27, 2556
28, 50.96, 2559
27, 51.78, 2550
30, 50.21, 2553
29, 50.80, 2559
