Seed, Runtime(s), ecmin
2, 4.58, 714
1, 5.07, 705
3, 4.22, 711
4, 4.56, 705
5, 4.94, 711
6, 5.28, 711
8, 4.54, 711
7, 4.77, 705
9, 4.62, 711
10, 4.80, 708
12, 5.02, 714
11, 5.14, 711
13, 4.58, 711
14, 4.92, 711
16, 4.49, 711
15, 5.23, 711
18, 4.95, 714
17, 5.10, 708
20, 5.18, 708
19, 5.26, 708
22, 5.12, 714
21, 5.23, 708
23, 5.03, 708
24, 5.08, 714
25, 4.93, 711
26, 5.20, 714
28, 4.31, 711
27, 5.02, 711
30, 3.40, 711
29, 4.43, 714
