Seed, Runtime(s), ecmin
1, 17.78, 1326
2, 17.92, 1338
4, 17.31, 1332
3, 18.05, 1326
5, 17.83, 1329
6, 17.99, 1338
7, 15.66, 1344
8, 16.35, 1341
9, 16.51, 1338
10, 18.81, 1329
11, 17.19, 1329
12, 18.91, 1335
13, 19.27, 1338
14, 19.76, 1332
16, 19.60, 1329
15, 21.68, 1335
18, 17.55, 1335
17, 17.79, 1335
20, 16.88, 1344
19, 18.27, 1344
22, 16.87, 1341
21, 20.30, 1326
24, 17.51, 1332
23, 17.95, 1338
25, 16.39, 1338
26, 16.55, 1329
27, 15.71, 1341
28, 18.12, 1335
30, 17.24, 1329
29, 17.79, 1326
