Seed, Runtime(s), ecmin
1, 22.11, 1689
2, 23.47, 1689
3, 22.00, 1707
4, 24.46, 1692
5, 20.84, 1689
6, 21.78, 1692
8, 21.45, 1701
7, 21.86, 1701
10, 21.74, 1701
9, 22.26, 1698
12, 20.49, 1698
11, 21.34, 1698
13, 21.45, 1695
14, 21.63, 1698
15, 21.23, 1704
16, 21.97, 1707
18, 21.69, 1698
17, 22.24, 1704
20, 20.83, 1704
19, 21.96, 1701
22, 21.25, 1704
21, 21.67, 1698
23, 21.31, 1701
24, 21.63, 1701
26, 21.05, 1698
25, 23.48, 1698
28, 20.90, 1701
27, 23.15, 1707
29, 20.49, 1701
30, 23.89, 1701
