Seed, Runtime(s), ecmin
2, 10.08, 1059
1, 10.61, 1065
4, 10.51, 1059
3, 10.72, 1056
5, 9.51, 1062
6, 10.29, 1056
7, 10.62, 1053
8, 10.71, 1059
9, 10.26, 1056
10, 10.31, 1059
12, 9.93, 1062
11, 10.53, 1059
14, 9.34, 1050
13, 10.55, 1059
16, 9.47, 1059
15, 11.15, 1059
18, 10.54, 1059
17, 11.03, 1056
20, 10.32, 1062
19, 10.47, 1053
21, 10.35, 1059
22, 10.70, 1062
23, 9.67, 1062
24, 10.28, 1059
25, 10.25, 1056
26, 10.42, 1056
28, 10.69, 1050
27, 10.71, 1059
29, 9.81, 1062
30, 10.41, 1062
