Seed, Runtime(s), melmax
1, 23.16, 213
2, 23.75, 212
4, 22.63, 210
3, 22.77, 213
6, 21.39, 213
5, 25.58, 215
7, 24.06, 212
8, 26.63, 215
9, 20.66, 215
10, 21.98, 211
12, 22.12, 212
11, 23.05, 212
14, 23.20, 213
13, 23.79, 213
16, 22.76, 213
15, 24.20, 215
18, 21.41, 213
17, 22.86, 213
19, 21.45, 214
20, 22.69, 213
21, 22.74, 213
22, 22.77, 213
24, 23.08, 215
23, 24.14, 213
25, 23.41, 213
26, 24.00, 212
28, 24.04, 213
27, 24.99, 212
29, 20.62, 215
30, 23.86, 213
