Seed, Runtime(s), melmax
1, 66.80, 327
2, 78.42, 323
4, 73.28, 324
3, 81.65, 326
5, 71.20, 323
6, 73.62, 326
7, 70.60, 323
8, 73.09, 324
10, 72.60, 326
9, 84.19, 328
12, 72.42, 324
11, 74.04, 326
13, 118.30, 326
14, 127.16, 327
15, 104.05, 326
16, 104.08, 326
17, 123.03, 326
18, 123.13, 323
19, 73.09, 326
20, 83.21, 327
22, 66.34, 323
21, 67.26, 324
23, 74.61, 323
24, 84.46, 328
25, 88.25, 324
26, 90.36, 323
28, 89.06, 326
27, 101.22, 327
29, 89.54, 324
30, 97.78, 326
