Seed, Runtime(s), melmax
1, 35.21, 184
2, 36.08, 184
4, 33.55, 182
3, 36.64, 184
5, 35.64, 182
6, 36.05, 182
8, 32.56, 182
7, 32.98, 182
9, 34.96, 184
10, 39.38, 182
12, 30.84, 184
11, 33.85, 184
14, 33.46, 186
13, 37.85, 184
15, 32.15, 185
16, 36.70, 183
17, 30.77, 185
18, 37.04, 182
20, 37.12, 182
19, 37.22, 184
22, 30.35, 184
21, 32.63, 181
24, 35.81, 184
23, 36.62, 183
25, 34.54, 182
26, 35.11, 184
27, 30.38, 182
28, 36.24, 184
29, 32.48, 186
30, 33.74, 185
