Seed, Runtime(s), melmax
2, 17.79, 174
1, 18.04, 177
3, 15.82, 176
4, 16.59, 177
6, 14.95, 177
5, 15.13, 174
8, 17.45, 174
7, 18.89, 177
10, 15.62, 174
9, 17.20, 177
12, 15.85, 177
11, 16.60, 177
13, 16.07, 179
14, 16.68, 179
15, 16.12, 177
16, 17.01, 177
17, 14.89, 174
18, 17.19, 176
20, 16.23, 174
19, 16.74, 176
21, 15.30, 176
22, 16.25, 174
24, 15.46, 174
23, 17.72, 177
26, 16.35, 177
25, 16.56, 177
27, 15.05, 176
28, 17.73, 177
29, 15.52, 177
30, 17.17, 177
