Seed, Runtime(s), melmax
1, 48.89, 309
2, 53.87, 312
3, 49.49, 310
4, 50.87, 309
6, 50.27, 309
5, 54.21, 310
8, 50.36, 309
7, 52.04, 309
9, 50.79, 309
10, 51.60, 310
11, 49.67, 309
12, 51.10, 310
13, 51.39, 309
14, 53.47, 309
16, 50.72, 309
15, 51.70, 310
18, 50.26, 309
17, 50.95, 309
20, 49.71, 309
19, 50.67, 309
21, 53.74, 309
22, 56.05, 310
23, 49.63, 309
24, 53.44, 309
26, 47.92, 309
25, 57.37, 309
27, 48.44, 308
28, 50.38, 310
29, 50.69, 309
30, 51.80, 309
