Seed, Runtime(s), melmax
1, 6.28, 76
2, 6.77, 73
3, 6.75, 74
4, 6.88, 73
6, 6.18, 74
5, 6.73, 72
7, 6.76, 74
8, 6.77, 76
9, 6.48, 76
10, 6.85, 76
12, 6.07, 74
11, 6.48, 73
13, 5.87, 73
14, 6.23, 74
16, 6.19, 73
15, 6.91, 74
17, 6.79, 73
18, 7.01, 73
20, 6.40, 74
19, 6.66, 73
21, 6.42, 73
22, 6.67, 76
24, 6.35, 73
23, 6.94, 73
25, 5.77, 74
26, 5.86, 76
27, 6.03, 73
28, 6.08, 76
29, 6.93, 73
30, 7.20, 73
