Seed, Runtime(s), melmax
2, 19.39, 165
1, 21.48, 165
3, 18.20, 164
4, 20.44, 167
5, 17.32, 165
6, 19.60, 165
8, 18.68, 166
7, 20.62, 165
10, 20.36, 166
9, 21.25, 165
12, 19.60, 166
11, 21.54, 165
14, 19.60, 166
13, 21.31, 166
15, 20.53, 166
16, 21.18, 165
17, 18.35, 164
18, 18.77, 165
19, 19.61, 165
20, 19.83, 165
21, 17.02, 166
22, 17.72, 166
24, 15.45, 166
23, 15.75, 166
25, 17.26, 165
26, 17.82, 166
27, 16.99, 166
28, 17.57, 166
29, 16.79, 168
30, 17.26, 165
