Seed, Runtime(s), melmax
1, 10.26, 183
2, 10.83, 183
4, 10.27, 185
3, 11.47, 182
5, 11.00, 185
6, 11.47, 183
7, 10.92, 180
8, 11.25, 185
9, 10.69, 185
10, 11.64, 185
11, 10.18, 185
12, 11.81, 185
13, 11.06, 184
14, 11.56, 185
15, 10.56, 185
16, 10.68, 184
17, 11.11, 185
18, 11.54, 184
19, 10.76, 182
20, 11.38, 182
21, 10.06, 185
22, 11.77, 185
23, 10.30, 185
24, 10.73, 182
26, 10.12, 183
25, 11.50, 185
27, 11.34, 185
28, 12.05, 185
30, 10.65, 182
29, 10.77, 185
