Seed, Runtime(s), melmax
1, 4.88, 124
2, 5.08, 124
3, 5.21, 124
4, 5.56, 124
5, 5.29, 124
6, 5.52, 124
7, 4.43, 124
8, 5.40, 124
10, 5.56, 124
9, 5.59, 124
12, 4.80, 124
11, 5.24, 124
14, 4.56, 126
13, 5.23, 127
16, 4.96, 126
15, 5.11, 124
18, 5.01, 123
17, 5.29, 124
20, 5.15, 124
19, 5.22, 127
21, 4.88, 126
22, 5.21, 123
24, 5.10, 124
23, 5.61, 124
25, 4.56, 120
26, 5.14, 124
27, 4.70, 124
28, 5.66, 127
29, 4.90, 124
30, 5.61, 124
