Seed, Runtime(s), melmax
2, 6.37, 124
1, 6.48, 124
3, 6.42, 124
4, 6.73, 124
5, 8.14, 124
6, 8.46, 124
7, 6.80, 123
8, 6.89, 126
9, 6.13, 124
10, 7.78, 124
11, 7.49, 124
12, 7.93, 124
14, 7.27, 124
13, 7.67, 124
16, 5.88, 126
15, 7.53, 124
17, 7.02, 126
18, 7.06, 121
19, 6.35, 124
20, 6.64, 124
22, 6.81, 126
21, 7.98, 124
24, 6.22, 123
23, 7.21, 124
25, 7.00, 124
26, 7.27, 124
28, 7.18, 124
27, 7.52, 121
30, 6.72, 124
29, 6.94, 124
