Seed, Runtime(s), melmax
2, 5.48, 72
1, 6.25, 73
4, 5.98, 76
3, 6.01, 73
5, 5.62, 73
6, 5.76, 73
8, 6.20, 74
7, 6.27, 73
9, 5.61, 76
10, 7.00, 73
12, 5.40, 73
11, 5.82, 76
13, 6.05, 74
14, 6.43, 74
15, 6.10, 74
16, 6.95, 73
17, 6.42, 74
18, 6.69, 73
20, 6.45, 74
19, 6.47, 73
21, 5.93, 73
22, 6.34, 74
23, 6.04, 71
24, 6.10, 74
26, 5.87, 72
25, 6.19, 76
28, 6.14, 73
27, 6.38, 73
29, 6.15, 76
30, 6.50, 73
