Seed, Runtime(s), melmax
2, 72.68, 330
1, 77.24, 330
3, 69.20, 331
4, 70.50, 331
6, 74.57, 330
5, 79.85, 330
8, 67.09, 331
7, 70.22, 330
10, 69.61, 330
9, 70.67, 330
11, 68.52, 330
12, 69.59, 331
14, 68.10, 330
13, 69.67, 330
15, 71.50, 332
16, 72.96, 331
17, 57.51, 330
18, 59.67, 330
19, 59.32, 330
20, 59.89, 331
22, 56.81, 330
21, 60.71, 330
24, 57.90, 330
23, 58.48, 330
25, 56.34, 330
26, 60.57, 331
28, 54.10, 330
27, 64.37, 330
29, 57.48, 330
30, 58.05, 330
