Seed, Runtime(s), melmax
1, 75.41, 309
2, 76.07, 309
3, 77.11, 309
4, 81.91, 310
5, 71.80, 310
6, 74.45, 309
8, 67.24, 310
7, 70.34, 311
10, 60.99, 309
9, 61.70, 309
12, 63.78, 309
11, 76.06, 309
14, 67.04, 309
13, 81.84, 309
16, 69.86, 311
15, 70.22, 309
17, 72.20, 310
18, 79.44, 309
19, 66.93, 309
20, 69.50, 309
22, 69.52, 310
21, 74.50, 309
23, 59.17, 310
24, 64.83, 309
25, 66.73, 309
26, 68.82, 310
28, 60.71, 309
27, 65.57, 309
30, 58.74, 309
29, 63.32, 309
