Seed, Runtime(s), melmax
2, 85.13, 375
1, 95.33, 371
4, 96.88, 374
3, 106.74, 373
6, 87.46, 374
5, 96.55, 376
7, 87.87, 370
8, 89.63, 371
9, 86.16, 373
10, 88.04, 369
11, 86.41, 376
12, 96.20, 372
14, 90.58, 374
13, 91.74, 376
16, 87.40, 376
15, 101.00, 374
18, 90.28, 373
17, 94.45, 374
20, 89.12, 374
19, 90.41, 373
21, 99.40, 373
22, 102.09, 372
23, 87.68, 370
24, 96.51, 372
26, 92.07, 370
25, 92.70, 371
28, 106.66, 372
27, 107.99, 376
29, 107.37, 374
30, 112.61, 373
