Seed, Runtime(s), melmax
2, 27.56, 215
1, 27.86, 215
4, 24.35, 215
3, 24.41, 213
5, 21.87, 213
6, 23.03, 214
7, 22.92, 212
8, 23.76, 215
9, 23.91, 215
10, 24.06, 213
12, 22.73, 213
11, 25.74, 215
14, 22.76, 213
13, 25.95, 215
15, 22.55, 212
16, 24.26, 215
17, 23.03, 215
18, 24.95, 213
20, 22.26, 212
19, 23.80, 215
22, 23.46, 212
21, 23.69, 214
24, 22.91, 215
23, 25.15, 215
26, 20.93, 213
25, 22.20, 213
28, 25.78, 215
27, 27.35, 212
29, 21.45, 210
30, 25.99, 215
