Seed, Runtime(s), melmax
2, 50.54, 277
1, 51.89, 277
4, 50.55, 277
3, 53.55, 277
6, 49.81, 277
5, 52.25, 277
7, 55.80, 277
8, 57.37, 277
9, 51.78, 276
10, 59.03, 277
11, 48.93, 277
12, 51.23, 277
14, 48.41, 277
13, 60.77, 277
16, 47.44, 277
15, 53.46, 277
18, 49.30, 277
17, 49.75, 277
20, 47.74, 276
19, 53.96, 277
22, 48.86, 277
21, 50.05, 277
23, 50.74, 277
24, 52.11, 277
26, 53.88, 277
25, 56.03, 277
28, 50.93, 277
27, 58.37, 277
29, 45.96, 277
30, 50.12, 277
