Seed, Runtime(s), melmax
1, 46.57, 184
2, 46.78, 183
3, 47.80, 184
4, 48.37, 186
6, 37.47, 185
7, 38.28, 182
8, 39.92, 182
5, 40.34, 184
10, 51.57, 184
9, 52.58, 182
12, 53.11, 184
11, 53.39, 184
16, 40.29, 181
14, 42.38, 185
15, 44.56, 182
13, 48.41, 182
17, 42.76, 182
19, 43.52, 184
18, 43.84, 186
20, 44.65, 183
21, 42.07, 184
22, 43.89, 184
23, 45.20, 184
24, 45.32, 184
27, 40.95, 184
28, 42.47, 181
26, 42.70, 184
25, 43.64, 185
30, 33.12, 185
29, 34.14, 183
