Seed, Runtime(s), melmax
3, 31.62, 227
1, 32.76, 226
4, 34.14, 227
2, 34.79, 226
8, 30.35, 226
7, 31.42, 228
6, 32.74, 226
5, 32.80, 226
12, 30.79, 227
10, 31.56, 226
9, 33.22, 226
11, 33.67, 226
16, 29.95, 226
14, 30.18, 227
13, 31.20, 229
15, 31.46, 228
17, 31.95, 227
19, 32.32, 223
18, 33.61, 226
20, 36.92, 228
23, 30.19, 229
22, 30.93, 227
24, 31.00, 227
21, 31.47, 228
25, 32.79, 227
27, 34.43, 228
26, 34.88, 228
28, 35.19, 228
30, 25.50, 229
29, 29.80, 229
