Seed, Runtime(s), melmax
1, 101.98, 275
4, 105.95, 278
2, 107.61, 276
3, 107.78, 278
7, 102.88, 276
8, 105.14, 277
5, 105.58, 276
6, 111.57, 276
12, 108.75, 277
10, 113.69, 273
9, 114.39, 276
11, 115.01, 276
15, 89.62, 276
13, 89.92, 271
14, 94.35, 279
16, 95.30, 274
20, 98.40, 280
17, 101.14, 279
18, 104.57, 275
19, 107.05, 279
21, 97.04, 277
24, 100.03, 276
23, 100.44, 276
22, 100.66, 280
25, 98.62, 276
27, 104.43, 277
26, 105.59, 278
28, 108.02, 277
29, 69.77, 275
30, 70.79, 274
