Seed, Runtime(s), melmax
1, 39.53, 229
3, 39.80, 226
4, 40.29, 229
2, 40.86, 226
7, 42.01, 226
6, 42.38, 226
5, 43.36, 224
8, 43.37, 226
12, 38.64, 226
10, 40.39, 226
9, 43.65, 226
11, 43.77, 226
14, 39.48, 226
16, 40.47, 227
13, 40.97, 225
15, 41.76, 226
18, 40.80, 226
20, 40.83, 226
19, 41.27, 226
17, 42.03, 226
22, 39.71, 226
24, 40.49, 226
21, 40.66, 223
23, 41.10, 226
26, 37.87, 225
28, 39.90, 226
25, 39.99, 226
27, 46.49, 228
30, 30.66, 224
29, 31.24, 226
