Seed, Runtime(s), melmax
1, 6.63, 73
3, 6.68, 73
2, 6.90, 74
4, 7.01, 76
5, 6.97, 73
6, 7.01, 76
7, 7.41, 76
8, 7.53, 73
12, 6.94, 73
11, 7.16, 73
10, 7.75, 76
9, 8.07, 76
13, 6.70, 76
14, 6.92, 74
15, 7.12, 76
16, 7.24, 73
20, 6.47, 76
19, 6.78, 74
17, 7.01, 74
18, 7.07, 74
22, 6.82, 74
23, 6.88, 76
24, 6.98, 73
21, 7.20, 75
25, 6.14, 76
27, 6.37, 74
26, 6.49, 73
28, 6.53, 74
30, 5.03, 73
29, 5.79, 74
