Seed, Runtime(s), melmax
3, 17.75, 164
1, 18.99, 165
4, 19.07, 166
2, 19.14, 168
8, 19.02, 165
7, 19.74, 165
5, 20.84, 167
6, 21.74, 165
9, 19.30, 166
12, 19.44, 168
10, 19.89, 165
11, 19.98, 165
15, 18.07, 168
16, 19.51, 165
13, 19.72, 166
14, 20.19, 167
18, 21.34, 166
19, 22.33, 166
20, 23.10, 165
17, 23.23, 166
23, 22.60, 167
22, 22.95, 164
24, 23.10, 165
21, 23.57, 165
28, 19.92, 165
26, 21.14, 166
27, 21.73, 168
25, 21.85, 165
29, 15.93, 165
30, 16.43, 165
