Seed, Runtime(s), melmax
2, 80.95, 330
4, 82.90, 331
1, 83.30, 330
3, 83.66, 331
5, 83.87, 330
6, 84.08, 331
8, 85.81, 330
7, 88.74, 330
9, 84.05, 330
10, 84.32, 331
11, 85.91, 331
12, 86.27, 330
13, 83.34, 330
14, 85.41, 330
15, 86.72, 330
16, 89.58, 330
18, 83.49, 330
17, 84.32, 331
19, 84.66, 331
20, 84.96, 331
22, 80.93, 331
24, 82.73, 331
23, 84.49, 330
21, 87.72, 330
26, 82.95, 330
28, 83.79, 331
27, 85.81, 331
25, 92.32, 331
30, 67.69, 331
29, 78.56, 330
