Seed, Runtime(s), melmax
2, 6.17, 73.00
1, 6.52, 76.00
3, 6.56, 73.00
4, 6.59, 74.00
6, 6.18, 74.00
5, 6.28, 74.00
7, 6.45, 73.00
8, 6.64, 73.00
10, 6.41, 75.00
12, 6.52, 73.00
9, 6.73, 72.00
11, 6.79, 76.00
16, 6.84, 74.00
13, 6.97, 74.00
15, 7.07, 71.00
14, 7.09, 73.00
19, 7.04, 75.00
20, 7.32, 74.00
17, 7.46, 76.00
18, 7.48, 74.00
24, 6.69, 74.00
22, 6.70, 72.00
23, 6.86, 73.00
21, 6.87, 73.00
27, 6.33, 74.00
28, 6.74, 73.00
26, 6.80, 72.00
25, 6.88, 76.00
29, 4.84, 74.00
30, 5.28, 73.00
