seed, runtime(s), ecmin
1, 11.08, 1293
2, 9.14, 1305
3, 8.34, 1305
4, 8.16, 1296
5, 7.97, 1284
6, 8.97, 1290
7, 7.07, 1290
8, 8.35, 1302
9, 8.47, 1314
10, 5.83, 1296
11, 6.00, 1302
12, 6.46, 1317
13, 6.41, 1311
14, 6.46, 1290
15, 6.31, 1299
16, 6.25, 1287
17, 6.39, 1302
18, 7.56, 1314
19, 9.51, 1290
20, 9.08, 1287
21, 8.29, 1290
22, 9.18, 1299
23, 8.64, 1290
24, 9.35, 1284
25, 8.78, 1284
26, 8.76, 1293
27, 9.30, 1308
28, 7.99, 1287
29, 8.31, 1296
30, 8.86, 1305
