seed, runtime(s), ecmin
1, 21.43, 1452
2, 20.55, 1572
3, 20.29, 1539
4, 20.35, 1515
5, 20.45, 1533
6, 20.28, 1518
7, 20.16, 1533
8, 20.55, 1470
9, 20.45, 1584
10, 21.02, 1506
11, 20.32, 1521
12, 20.68, 1509
13, 20.66, 1452
14, 20.40, 1608
15, 21.56, 1479
16, 23.00, 1470
17, 21.55, 1527
18, 23.70, 1461
19, 23.05, 1500
20, 21.86, 1461
21, 21.76, 1527
22, 21.98, 1542
23, 21.05, 1554
24, 19.88, 1572
25, 19.90, 1521
26, 20.37, 1554
27, 20.75, 1635
28, 21.24, 1545
29, 19.85, 1575
30, 19.86, 1536
