seed, runtime(s), ecmin
1, 13.16, 576
2, 11.06, 567
3, 11.07, 570
4, 11.06, 576
5, 10.81, 570
6, 11.85, 552
7, 11.88, 573
8, 11.69, 594
9, 11.79, 552
10, 12.17, 564
11, 11.62, 564
12, 11.39, 558
13, 12.09, 558
14, 11.24, 549
15, 11.80, 567
16, 11.59, 561
17, 11.18, 570
18, 11.76, 561
19, 11.76, 582
20, 11.13, 564
21, 11.08, 567
22, 11.03, 555
23, 11.16, 549
24, 11.49, 588
25, 11.14, 570
26, 11.43, 573
27, 11.44, 576
28, 10.95, 576
29, 10.69, 549
30, 10.72, 585
