seed, runtime(s), ecmin
1, 19.08, 1296
2, 16.93, 1203
3, 17.04, 1221
4, 17.42, 1212
5, 16.94, 1266
6, 16.62, 1245
7, 17.43, 1302
8, 16.62, 1203
9, 16.82, 1293
10, 17.54, 1347
11, 16.50, 1248
12, 17.11, 1293
13, 16.82, 1311
14, 16.70, 1299
15, 17.17, 1311
16, 17.15, 1248
17, 16.45, 1212
18, 16.35, 1224
19, 16.72, 1209
20, 16.38, 1257
21, 16.78, 1239
22, 16.97, 1272
23, 18.85, 1164
24, 16.71, 1293
25, 15.88, 1254
26, 16.27, 1260
27, 16.79, 1305
28, 17.27, 1218
29, 17.32, 1275
30, 16.94, 1284
