seed, runtime(s), ecmin
1, 14.91, 1440
2, 12.86, 1326
3, 12.58, 1317
4, 11.92, 1332
5, 12.32, 1335
6, 13.35, 1320
7, 11.91, 1329
8, 11.73, 1329
9, 12.11, 1350
10, 13.03, 1347
11, 12.79, 1377
12, 11.99, 1356
13, 14.64, 1350
14, 12.00, 1335
15, 9.84, 1320
16, 8.84, 1344
17, 8.81, 1347
18, 9.21, 1323
19, 8.95, 1329
20, 9.19, 1350
21, 9.11, 1323
22, 9.16, 1320
23, 9.11, 1338
24, 8.95, 1329
25, 10.73, 1353
26, 9.64, 1344
27, 10.34, 1377
28, 10.59, 1341
29, 10.14, 1347
30, 9.43, 1332
