seed, runtime(s), ecmin
1, 22.34, 1374
2, 20.89, 1434
3, 20.39, 1392
4, 19.99, 1356
5, 21.11, 1419
6, 21.05, 1446
7, 20.92, 1458
8, 20.27, 1458
9, 20.31, 1392
10, 21.24, 1419
11, 20.13, 1386
12, 20.77, 1410
13, 20.17, 1500
14, 20.29, 1410
15, 20.41, 1452
16, 20.38, 1425
17, 20.17, 1458
18, 20.78, 1431
19, 20.52, 1395
20, 20.64, 1374
21, 20.83, 1416
22, 20.75, 1410
23, 20.92, 1428
24, 20.82, 1425
25, 20.65, 1395
26, 21.14, 1362
27, 20.78, 1404
28, 21.95, 1347
29, 20.68, 1380
30, 20.28, 1389
