seed, runtime(s), ecmin
1, 8.46, 930
2, 7.17, 915
3, 6.98, 933
4, 6.66, 939
5, 6.61, 948
6, 6.51, 921
7, 6.67, 936
8, 6.14, 918
9, 9.26, 933
10, 8.67, 933
11, 8.92, 918
12, 9.64, 954
13, 9.46, 918
14, 8.46, 909
15, 9.17, 966
16, 8.41, 942
17, 9.13, 921
18, 8.21, 930
19, 8.38, 924
20, 8.46, 927
21, 9.22, 939
22, 8.33, 942
23, 8.93, 927
24, 9.36, 939
25, 8.73, 948
26, 8.05, 933
27, 8.75, 918
28, 9.13, 933
29, 8.55, 939
30, 9.71, 930
