seed, runtime(s), ecmin
1, 18.80, 1587
2, 18.49, 1629
3, 18.58, 1578
4, 17.65, 1563
5, 16.70, 1557
6, 18.03, 1599
7, 19.41, 1647
8, 19.59, 1635
9, 17.48, 1638
10, 17.09, 1593
11, 16.80, 1635
12, 17.83, 1548
13, 17.95, 1596
14, 17.93, 1653
15, 18.16, 1623
16, 19.78, 1602
17, 17.61, 1608
18, 17.58, 1698
19, 18.46, 1758
20, 18.18, 1653
21, 18.06, 1557
22, 17.58, 1557
23, 17.41, 1548
24, 18.26, 1623
25, 15.86, 1599
26, 15.66, 1620
27, 17.39, 1611
28, 16.00, 1617
29, 16.97, 1593
30, 14.94, 1629
