seed, runtime(s), ecmin
1, 20.97, 1215
2, 19.54, 1110
3, 19.51, 1155
4, 18.74, 1215
5, 20.30, 1140
6, 19.18, 1194
7, 19.44, 1167
8, 18.57, 1182
9, 19.84, 1176
10, 17.58, 1155
11, 19.39, 1182
12, 18.49, 1167
13, 19.87, 1158
14, 18.14, 1164
15, 16.97, 1167
16, 14.90, 1122
17, 14.22, 1182
18, 14.39, 1185
19, 14.22, 1146
20, 14.16, 1146
21, 14.16, 1215
22, 13.19, 1176
23, 14.79, 1167
24, 14.42, 1149
25, 14.36, 1167
26, 14.01, 1185
27, 13.89, 1197
28, 13.81, 1152
29, 14.29, 1179
30, 14.16, 1158
