seed, runtime(s), ecmin
1, 39.66, 1047
2, 41.89, 1011
3, 40.37, 1041
4, 40.02, 969
5, 40.72, 1041
6, 39.78, 1044
7, 41.56, 1023
8, 41.76, 1059
9, 41.73, 1062
10, 43.11, 1089
11, 40.39, 1005
12, 41.51, 1071
13, 43.93, 1029
14, 41.73, 978
15, 40.23, 1023
16, 40.00, 1044
17, 39.01, 969
18, 40.03, 996
19, 41.47, 975
20, 40.33, 984
21, 38.77, 1023
22, 39.83, 993
23, 39.63, 945
24, 40.75, 1032
25, 38.88, 1041
26, 37.43, 1014
27, 37.54, 1008
28, 38.31, 948
29, 38.13, 963
30, 39.75, 999
