seed, runtime(s), ecmin
1, 34.64, 792
2, 29.11, 783
3, 28.18, 738
4, 28.71, 765
5, 30.22, 816
6, 29.94, 774
7, 29.25, 780
8, 28.52, 729
9, 28.64, 723
10, 28.86, 735
11, 29.34, 756
12, 29.07, 774
13, 27.29, 750
14, 28.06, 786
15, 27.80, 789
16, 26.76, 738
17, 27.10, 741
18, 28.99, 774
19, 28.13, 765
20, 27.50, 735
21, 26.99, 828
22, 27.24, 822
23, 26.48, 735
24, 25.62, 741
25, 27.86, 792
26, 26.06, 753
27, 26.41, 777
28, 25.65, 756
29, 26.99, 768
30, 29.11, 744
