seed, runtime(s), ecmin
1, 9.26, 1131
2, 7.68, 1125
3, 7.37, 1098
4, 7.39, 1119
5, 6.95, 1107
6, 7.62, 1122
7, 8.07, 1107
8, 7.19, 1104
9, 7.54, 1101
10, 6.80, 1095
11, 7.66, 1110
12, 7.97, 1095
13, 8.29, 1104
14, 6.33, 1101
15, 7.12, 1110
16, 6.65, 1122
17, 7.62, 1101
18, 7.62, 1098
19, 7.27, 1107
20, 7.33, 1128
21, 7.99, 1110
22, 7.88, 1116
23, 6.78, 1095
24, 7.13, 1107
25, 6.81, 1098
26, 7.73, 1110
27, 7.49, 1113
28, 6.29, 1104
29, 5.68, 1101
30, 5.56, 1116
