seed, runtime(s), ecmin
1, 14.16, 1056
2, 12.47, 1062
3, 11.74, 1056
4, 12.62, 1086
5, 12.09, 1053
6, 12.57, 1080
7, 12.33, 1053
8, 11.76, 1062
9, 12.31, 1056
10, 9.98, 1050
11, 9.40, 1044
12, 9.10, 1047
13, 9.14, 1071
14, 9.45, 1056
15, 9.15, 1038
16, 8.95, 1179
17, 9.26, 1047
18, 9.20, 1062
19, 11.44, 1086
20, 11.92, 1080
21, 12.17, 1062
22, 11.98, 1068
23, 12.33, 1047
24, 12.54, 1056
25, 12.36, 1041
26, 9.92, 1065
27, 10.17, 1032
28, 9.59, 1059
29, 10.15, 1041
30, 9.82, 1041
