seed, runtime(s), ecmin
1, 18.03, 1008
2, 17.19, 975
3, 16.85, 984
4, 16.88, 1020
5, 15.57, 1008
6, 16.92, 1011
7, 15.23, 984
8, 15.93, 987
9, 14.40, 978
10, 16.46, 996
11, 15.07, 1032
12, 13.17, 1041
13, 12.07, 999
14, 12.22, 981
15, 12.05, 1041
16, 12.10, 996
17, 12.12, 1032
18, 11.91, 1011
19, 12.90, 1005
20, 13.22, 1038
21, 13.75, 1032
22, 13.46, 1047
23, 12.90, 1053
24, 12.09, 1053
25, 12.03, 1014
26, 11.74, 966
27, 11.90, 996
28, 11.83, 1014
29, 12.00, 1005
30, 11.72, 990
